song_id,song_name,popularity,explicit,song_type,artist_ids,artist_names,genres,primary_genre,release_year,acousticness,instrumentalness,loudness,speechiness,valence,tempo
3os6HRDHJPzcOMPBKOFQeA,I Wanna Be With You,49,False,Solo,['2LJxr7Pt3JnP60eLxwbDOu'],['Mandy Moore'],{'pop': 1},pop,1999,0.00487,1.99e-05,-3.944,0.0349,0.617,150.098
2dwhMQsFeHr2S787WxqAqW,You Sang To Me,51,False,Solo,['4wLXwxDeWQ8mtUIRPxGiD6'],['Marc Anthony'],{'world': 1},world,1999,0.0103,2.66e-06,-5.42,0.0296,0.741,165.98
1raT3L0NJtc10t7xNgHJZ1,I Will Love Again,52,False,Solo,['7ocwZINHqO9DZJgFtc1B20'],['Lara Fabian'],{'pop': 1},pop,2000,0.0435,1.35e-06,-8.031,0.0347,0.471,126.975
6wNwHBUjsessjRioNVFbaO,Sour Girl,51,False,Solo,['2UazAtjfzqBF0Nho2awK4z'],['Stone Temple Pilots'],{'metal': 1},metal,1999,0.0769,0.00644,-6.619,0.0295,0.737,207.575
2i1zfpaXysKiQvI2n66B3e,Pull Over,1,False,Solo,['4PrinKSrmILmo0kERG0Ogn'],['Trina'],{'R&B': 1},R&B,2019,0.00563,0.0,-5.543,0.0676,0.785,124.985
1TwVcKR6JojvPwBGbWZT36,Dance Tonight,50,False,Solo,['0OUXTnqjvTg4iZ7Lhq6vv7'],['Lucy Pearl'],{'hip hop': 1},hip hop,2000,0.00637,0.00169,-5.692,0.0641,0.711,99.225
46tSt69Xw10Ej8Rn7wJmFt,I Disappear,54,False,Solo,['2ye2Wgw4gimLv2eAKyk1NB'],['Metallica'],{'rock': 1},rock,2008,0.000213,6.56e-05,-3.64,0.0498,0.46,122.655
1bOUi73vKpUIfZbP6QzpXQ,Simple Kind Of Life,38,False,Solo,['0cQbJU1aAzvbEmTuljWLlF'],['No Doubt'],{'pop': 1},pop,2000,0.0628,0.0,-5.225,0.0355,0.504,119.974
2BQHm6U1jHPrPURTIs66CS,Ta Da,8,False,Solo,['5wBDD4FNJvob5fAGkAIQ92'],"[""Lil' Mo""]",{'hip hop': 1},hip hop,2001,0.185,0.0,-5.396,0.158,0.43,119.962
66ZBkOR0Q2bQEM42Pbj7hQ,I'll Be,34,False,Solo,['02rd0anEWfMtF7iMku9uor'],['Reba McEntire'],{'country': 1},country,1999,0.643,0.0,-9.951,0.0267,0.268,122.625
6bnpKFhWU2JieML2d0optY,Prayin' For Daylight,11,False,Solo,['2Q07VeywZl1U7Zbywcq30i'],['Hushabye Baby'],{'Other': 1},Other,2009,0.856,0.864,-17.532,0.22,0.817,156.038
1hVUDzhWm9Uok4iKvzaNLx,The Hardest Part Of Breaking Up (Is Getting Back Your Stuff),13,False,Solo,['1FyYqlTR8CuFH7eRGd0tpe'],['2gether'],{'pop': 1},pop,2006,0.106,2.29e-06,-3.973,0.0455,0.931,111.993
1dcGtBpcQ5ZaGU1GwuHmmz,Baby U Are,15,False,Solo,['7BLOa6FxCbMnowidkQfLIA'],['Gerald Levert'],{'soul': 1},soul,2019,0.0187,7.88e-06,-7.855,0.196,0.704,172.226
5bH5uk3A1Y9Aky75Akkdvg,No Matter What They Say,37,False,Solo,['5tth2a3v0sWwV1C7bApBdX'],"[""Lil' Kim""]",{'pop': 1},pop,2000,0.0262,0.0,-7.697,0.325,0.646,106.082
4YVn5jM7iJqjQLu1gRhP2W,When You Need My Love,25,False,Solo,['4zIBkSJcqRp4ADuFI94WvO'],['Darryl Worley'],{'country': 1},country,2003,0.119,0.0,-5.806,0.023,0.402,85.991
4Do68W4FWO2hRAJCzG1lus,I Turn to You,55,False,Solo,['1l7ZsJRRS8wlW3WfJfPfNS'],['Christina Aguilera'],{'pop': 1},pop,1999,0.38,0.0,-8.356,0.0376,0.298,127.177
5S0cvScXb33JVpjTiY9Ivi,Separated,51,False,Solo,['0AunegKKH2ys98aLxq8G1A'],['Avant'],{'pop': 1},pop,2000,0.247,0.0,-5.564,0.0276,0.643,108.241
38buCDomzeOx85MeoDJgQ7,Flowers On The Wall,39,False,Solo,['64AyHnB0YQfCZFo5etz5vY'],['Eric Heatherly'],{'country': 1},country,2000,0.07,1.91e-05,-8.971,0.0431,0.779,99.954
3yfqSUWxFvZELEM4PmlwIR,The Real Slim Shady,77,True,Solo,['7dGJo4pcD2V6oG8kP0tJRR'],['Eminem'],{'hip hop': 1},hip hop,2000,0.0339,0.0,-4.286,0.061,0.76,104.504
6PUzxtIHkv346yP89NzP9X,Kernkraft 400,43,False,Solo,['7vFpNLbCXbBFs4kFBUlkSl'],['Zombie Nation'],{'EDM': 1},EDM,2006,0.0055,0.901,-7.839,0.0868,0.487,140.064
2uZwyxrg6VPvlVsvclIfel,Where I Wanna Be,58,False,Solo,['5KNqYrivNgVCHBssEUSu5B'],['Donell Jones'],{'pop': 1},pop,1999,0.52,0.0,-9.131,0.0298,0.453,102.053
3dbywb1zxwI3h1m9o304eY,Broadway,45,False,Solo,['2sil8z5kiy4r76CRTXxBCA'],['The Goo Goo Dolls'],{'rock': 1},rock,2007,0.000807,0.0,-3.776,0.0491,0.755,132.729
5FX8KqBY74jLl0BBTSNl2N,As We Lay,35,False,Solo,['49FeZO3eSrJs7oH7lYLU1r'],['Kelly Price'],{'R&B': 1},R&B,2000,0.454,0.0,-7.605,0.0323,0.159,123.852
6naxalmIoLFWR0siv8dnQQ,Oops!...I Did It Again,74,False,Solo,['26dSoYclwsYLMAKD3tpOr4'],['Britney Spears'],{'pop': 1},pop,2000,0.3,1.77e-05,-5.444,0.0437,0.894,95.053
44kgtDJyAFv4Z01z7bIxco,The One,58,False,Solo,['5rSXSAkZ67PYJSvpUpkOr7'],['Backstreet Boys'],{'pop': 1},pop,1999,0.0646,0.0,-4.227,0.0348,0.621,110.031
2dtitppHZmA0MxLZ3Giq3o,Cold Day in July,44,False,Solo,['25IG9fa7cbdmCIy3OnuH57'],['Dixie Chicks'],{'country': 1},country,1999,0.0163,2.12e-05,-10.644,0.0271,0.296,129.457
68AhslXGVDKUUyHnDkORGF,The Chain of Love,40,False,Collaboration,"['5xqbOE3oE6zBEMfpJ3B4MD', '4MPkNgar5uTd8Sqvrr7par']","['Ed Seay', 'Clay Walker']","{'country': 1, 'Other': 1}",country,1999,0.235,1.19e-05,-14.349,0.0308,0.316,140.918
06ve1gBY6IUHfvXcq8cGJr,West Side Story,5,False,Solo,['1FizW0swe8ODtXvEOHXbHX'],['LFO'],{'pop': 1},pop,1999,0.093,0.0,-4.619,0.0481,0.319,100.06
3YW5qaMNCsMnta8L0j1btB,I Think God Can Explain,42,False,Solo,['13C1r67pHZXIokdommj2dF'],['Splender'],{'rock': 1},rock,1999,0.0129,0.0,-4.398,0.028,0.509,137.232
5TAf4lnZCZTLlZHNZMLFLi,I Try,70,False,Solo,['4ylR3zwA0zaapAu94fktwa'],['Macy Gray'],{'soul': 1},soul,1999,0.313,0.000582,-7.284,0.0299,0.736,76.403
6iNcyWk5iUEY7P9zeTc5hm,Amazed,64,False,Solo,['3qbnxnvUqR14MJ9g8QwZJK'],['Lonestar'],{'country': 1},country,1995,0.247,0.0,-7.954,0.0319,0.253,139.821
1PrZOkFxJqTZAH8P3x87hW,Yes!,43,False,Solo,['24VF2kZrBFn1WvJ5oF1SRf'],['Chad Brock'],{'country': 1},country,2000,0.00408,5.61e-05,-5.97,0.0283,0.452,126.547
60g4sp8i3gXSb1EkphMl1g,Crash and Burn,50,False,Solo,['3NRFinRTEqUCfaTTZmk8ek'],['Savage Garden'],{'pop': 1},pop,1999,0.189,1.6e-06,-8.458,0.028,0.213,102.03
2h2J06UFc4C2g5tnSgFZ5u,Imagine That,28,True,Solo,['1P8IfcNKwrkQP5xJWuhaOC'],['LL Cool J'],{'hip hop': 1},hip hop,2000,0.358,3.08e-05,-4.743,0.221,0.87,97.995
2N4viTG9njqCa4c46YyWs1,Be With You,52,False,Solo,['7qG3b048QCHVRO5Pv1T5lw'],['Enrique Iglesias'],{'pop': 1},pop,1999,0.0368,0.00165,-5.438,0.033,0.519,122.003
5cSPxI8joD9uZsuw92SIug,Swear It Again,31,False,Solo,['3YfWFrv3tqrSFn0DrsmB9E'],['MyLove'],{'Other': 1},Other,2015,0.416,1.29e-05,-4.713,0.029,0.334,131.908
3UIEa7p8pvk1st52oaWDye,"Same Script, Different Cast",0,False,Solo,['7K7X556EZcbLJ9h6ExWabC'],['Duet Karaoke Singers'],{'Other': 1},Other,2012,0.32,0.0,-6.606,0.0319,0.285,118.267
2xVsM0134vrQSNFZOPcBHZ,Some Things Never Change,31,False,Solo,['6roFdX1y5BYSbp60OTJWMd'],['Tim McGraw'],{'country': 1},country,2016,0.355,1.21e-06,-6.396,0.027,0.415,89.924
2cuVgSUgnRcgXNx909F3TV,Wobble Wobble,41,True,Solo,['5ILgJERmX20rZuVVDQ7z5P'],['504 Boyz'],{'hip hop': 1},hip hop,2006,0.00276,0.0,-5.607,0.283,0.315,170.044
5Mmk2ii6laakqfeCT7OnVD,Thong Song,64,True,Solo,['6x9QLdzo6eBZxJ1bHsDkjg'],['Sisqo'],{'hip hop': 1},hip hop,1999,0.132,0.000197,-6.81,0.0614,0.741,121.54
3lqT89gv8p3PYwXtr3ODjv,I Wish,50,False,Solo,['6I6t21SFbxZ7RbQgD5dN7U'],['Carl Thomas'],{'pop': 1},pop,2000,0.0593,3.82e-05,-4.929,0.0337,0.224,89.824
2vmL6YN8FcqbcHQcmv0BVh,Unconditional,21,False,Solo,['6F0ZVOJymgjutBNRws94qa'],['Clay Davidson'],{'Other': 1},Other,2000,0.419,0.0,-7.799,0.0266,0.277,132.949
5siee1e4lz8uF51OokjglA,Shackles (Praise You),55,False,Solo,['12Kgt2eahvxNWhD5PnSUde'],['Mary Mary'],{'soul': 1},soul,2000,0.0313,0.0,-7.807,0.153,0.813,100.442
5OsVXAWDMK7v37MwKEDjcD,Cherchez LaGhost,37,True,Collaboration,"['0G070wUUUBptmqGEKAAUVx', '6FD0unjzGQhX3b6eMccMJe']","['U-God', 'Ghostface Killah']",{'hip hop': 2},hip hop,2000,0.0361,6.71e-06,-8.846,0.0532,0.513,103.516
1Q9kPXGUIPpIZqrBgwwajP,Dancing Queen,38,False,Solo,['5zMgvYBz4AW0gFyPtg7fR9'],['A*Teens'],{'EDM': 1},EDM,1999,0.127,0.000282,-2.805,0.0485,0.563,104.91
7H6ev70Weq6DdpZyyTmUXk,Say My Name,75,False,Solo,['1Y8cdNmUJH7yBTd9yOvr5i'],"[""Destiny's Child""]",{'pop': 1},pop,1999,0.273,0.0,-3.525,0.102,0.734,138.009
72mr7QyZEQbrX89SxtePOc,Couldn't Last A Moment,17,False,Solo,['4AwLiAGc1rRLrCepj5rdTI'],['Collin Raye'],{'country': 1},country,2002,0.0977,0.0,-7.395,0.0227,0.665,96.735
2gX1J5hbHs1V7gkHsNglTv,Mirror Mirror,50,False,Solo,['0ZzYDST6Dib7iYd8hmcLcH'],['M2M'],{'pop': 1},pop,2000,0.218,0.0,-5.53,0.0246,0.507,100.088
5IQC0Ozf5ptWn9axx9aJWH,3 Little Words,6,False,Solo,['2gdX1GbQ8sljsTVwDaIpkc'],['Nu Flavor'],{'pop': 1},pop,2019,0.504,0.0,-7.083,0.0278,0.256,113.986
5ycDlvPD5NHixmKGozYHqs,Someday Out Of The Blue,0,False,Solo,['6l83OHL7vuYoUU7c0YyHvq'],['Tiny Rocket Man & The Jets'],{'Other': 1},Other,2011,0.249,0.972,-13.449,0.0348,0.467,160.074
0bF8vEqQyvTfAMWkbP7MnY,She's More,43,False,Solo,['7CyJIUpcWZK2zFM6gKLKvD'],['Andy Griggs'],{'country': 1},country,1999,0.0754,0.0,-7.901,0.0267,0.274,99.035
203F5fqdu8WK880DM2cqVe,What I Need to Do,41,False,Solo,['3grHWM9bx2E9vwJCdlRv9O'],['Kenny Chesney'],{'country': 1},country,2000,0.432,1.2e-05,-10.146,0.0338,0.229,77.127
339hc1FygD8oJl4kg24IjG,Carlene,44,False,Solo,['1XhhO2dTs2fKyhILj0aam6'],['Phil Vassar'],{'country': 1},country,2000,0.0784,0.0,-5.725,0.0324,0.778,129.222
3pY9xMFjUXF4DUsmC9YJpT,Party Up (Up in Here),14,False,Solo,['1HwM5zlC5qNWhJtM00yXzG'],['DMX'],{'hip hop': 1},hip hop,2008,0.055,0.0,-3.468,0.291,0.435,100.876
6oF2p0mye6O6cexdEeRfDf,Monica,7,False,Solo,['24oWuzi9YOuHwjX6WTTCob'],['Before Dark'],{'Other': 1},Other,2000,0.0374,0.0,-7.404,0.0728,0.702,87.992
64BbK9SFKH2jk86U3dGj2P,Otherside,76,False,Solo,['0L8ExT028jH3ddEcZwqJJ5'],['Red Hot Chili Peppers'],{'rock': 1},rock,1999,0.00316,0.000202,-3.265,0.0574,0.513,123.229
5yg6Uxfl4snQW7lt2TRkey,More,18,False,Solo,['79FMDwzZQxHgSkIYBl3ODU'],['Trace Adkins'],{'country': 1},country,2010,0.147,0.000411,-4.023,0.0623,0.702,179.109
5AYyDRotbApDiucOpJnFGr,Riddle,30,False,Solo,['5fikk4h5qbEebqK2Fc6e48'],['En Vogue'],{'pop': 1},pop,2000,0.139,1.68e-05,-5.047,0.0406,0.701,95.999
4r8lRYnoOGdEi6YyI5OC1o,Bye Bye Bye,66,False,Solo,['6Ff53KvcvAj5U7Z1vojB5o'],['*NSYNC'],{'pop': 1},pop,2000,0.0408,0.00104,-4.806,0.0516,0.879,172.656
4Y8q64VnhD0vFYy9g2WFpi,It Feels So Good,59,False,Solo,['5xtqw2B8z8JGfDYi2eAZHI'],['Sonique'],{'Other': 1},Other,2000,0.0117,0.00103,-7.278,0.0304,0.558,135.012
1rAzW6aco1ZtxLRx4XOagB,Only God Knows Why,58,True,Solo,['7dOBabd5O4CvKrg4iriHTM'],['Kid Rock'],{'metal': 1},metal,1998,0.0569,0.00204,-5.18,0.03,0.31,129.2
45V4Mk7vZV2b9JfSWuUX9m,Graduation (Friends Forever),55,False,Solo,['3OsUvoKmZA2gw8rETtxGlz'],['Vitamin C'],{'pop': 1},pop,1999,0.00722,0.0419,-6.464,0.0459,0.315,80.004
71u5SjnkSQgzIt1UzHchbi,Whoa!,51,True,Solo,['1QPZhx0asYTBxD5RDqfU49'],['Black Rob'],{'hip hop': 1},hip hop,2000,0.0579,0.0,-6.231,0.24,0.557,86.404
7rqaqQurHzR5xHAhdm1gmM,Goodbye Earl,57,False,Solo,['25IG9fa7cbdmCIy3OnuH57'],['Dixie Chicks'],{'country': 1},country,1999,0.0192,0.0,-7.38,0.0295,0.765,122.841
1qM0zX25geRBmSfk0fAvjZ,Back At One,24,False,Solo,['0dlwjJe4kg9TgOMN184bJF'],['Mark Wills'],{'country': 1},country,2002,0.205,0.0,-7.183,0.0277,0.25,129.815
3hVNySmPHrzsrpwxL3j6vT,That's What I'm Looking For,33,True,Solo,['2I1bnmb9VQEQGKHxvr0gSf'],['Da Brat'],{'hip hop': 1},hip hop,2000,0.344,0.0,-5.524,0.102,0.961,130.076
5wMdGyK4dXUNsXmNpB9NU0,Never Let You Go,18,False,Solo,['6TcnmlCSxihzWOQJ8k0rNS'],['Third Eye Blind'],{'rock': 1},rock,2019,0.108,0.000418,-6.115,0.0377,0.966,113.76
4u4MbTQeHPbaGabd4eGf7c,Love's the Only House,26,False,Solo,['3P33qFNGBVXl86yQYWspFj'],['Martina McBride'],{'country': 1},country,2012,0.0177,0.0,-6.998,0.0263,0.515,122.857
1pNSYQkmeFSqsSOGwwxs5L,Nothing As It Seems,40,False,Solo,['1w5Kfo2jwwIPruYS2UWh56'],['Pearl Jam'],{'rock': 1},rock,2000,0.0362,0.599,-9.791,0.0275,0.0445,140.627
52MpgETOZTO75eWgO0ilSC,Another Nine Minutes,12,False,Solo,['3dEmtnoOnNNor8HDMq8THn'],['Yankee Grey'],{'Other': 1},Other,1999,0.54,0.0,-6.0,0.0376,0.785,137.828
2uYGuvdxGkrfztVKdSqBpi,I'm Outta Love,28,False,Collaboration,"['2siHvYaxjaW5rKVRiIrMYH', '7MAmAdNJ8JLL7JCHzIJkoo']","['Anastacia', 'Big Fish']","{'pop': 1, 'Other': 1}",pop,2016,0.0116,0.00025,-3.529,0.0409,0.333,124.013
6eDSHp1fwOJecA1NJ5zJjZ,Give Me You,20,False,Solo,['1XkoF8ryArs86LZvFOkbyr'],['Mary J. Blige'],{'pop': 1},pop,1999,0.0875,3.17e-05,-7.983,0.0459,0.0512,109.957
3BsaRV5QIulYz2lV9WWa8T,Show Me the Meaning of Being Lonely,65,False,Solo,['5rSXSAkZ67PYJSvpUpkOr7'],['Backstreet Boys'],{'pop': 1},pop,1999,0.231,0.0,-5.088,0.0252,0.683,167.998
7ffwRz8lZyDOE4Vj58Lo72,I Need to Know,54,False,Solo,['4wLXwxDeWQ8mtUIRPxGiD6'],['Marc Anthony'],{'world': 1},world,1999,0.486,9.75e-06,-2.563,0.0336,0.792,115.061
7rDcULv8vV16vetBjPJhuE,How Do You Like Me Now?!,55,False,Solo,['2bA6fzP0lMAQ4kz6CF61w8'],['Toby Keith'],{'country': 1},country,1999,0.0712,8.63e-06,-8.937,0.0317,0.699,109.49
5ApdBBa3MtTzpF0MbpB2NG,The Best Day,42,False,Solo,['5vngPClqofybhPERIqQMYd'],['George Strait'],{'country': 1},country,2000,0.655,0.0,-5.059,0.0296,0.356,132.362
0BydwB73NiipwQLCCkQuwI,No Me Dejes de Querer,33,False,Solo,['5IFCkqu9J6xdWeYMk5I889'],['Gloria Estefan'],{'pop': 1},pop,2000,0.313,0.0,-5.605,0.0974,0.874,83.287
4h7wUvVV8Ff8UL7JqAByiL,I Don't Wanna,56,True,Solo,['0urTpYCsixqZwgNTkPJOJ4'],['Aaliyah'],{'pop': 1},pop,1999,0.537,0.0,-5.603,0.0349,0.653,129.999
0IvTGWbNnCiUi9IOF7ye3F,I Like It,41,False,Collaboration,"['4p07QU02SrLsaORo25h2Lg', '1pJhCUTEZhR4nYeemYlkVz']","['Sammie', 'JT Money']","{'R&B': 1, 'hip hop': 1}",R&B,2000,0.0101,0.000113,-8.529,0.0617,0.852,129.963
70XtWbcVZcpaOddJftMcVi,From the Bottom of My Broken Heart,50,False,Solo,['26dSoYclwsYLMAKD3tpOr4'],['Britney Spears'],{'pop': 1},pop,1999,0.56,1.01e-06,-5.171,0.0305,0.706,74.981
68K0qD0VDqdm0eWXsGqnvM,I Knew I Loved You,61,False,Solo,['3NRFinRTEqUCfaTTZmk8ek'],['Savage Garden'],{'pop': 1},pop,2005,0.307,0.00115,-8.769,0.0287,0.779,169.938
6A426nfNHDuTDs1uY0W0NF,Me Neither,37,False,Solo,['13YmWQJFwgZrd4bf5IjMY4'],['Brad Paisley'],{'country': 1},country,1999,0.0271,2.36e-05,-9.469,0.0385,0.844,117.173
267VAxExm2SprS0wNzrUtq,This Time Around,30,False,Solo,['0SdiiPkr02EUdekHZJkt58'],['Hanson'],{'pop': 1},pop,2000,0.0595,0.0,-5.176,0.108,0.314,164.312
5EYdTPdJD74r9EVZBztqGG,The Bad Touch,68,True,Solo,['6nDLku5uL3ou60kvCGZorh'],['Bloodhound Gang'],{'metal': 1},metal,2000,0.00474,0.0121,-6.222,0.0392,0.97,122.984
3ii5VBrIXJXKEVkjx1IAdP,Get It On Tonite,54,False,Solo,['0iVrCROxeyon7MZUW3MfzT'],['Montell Jordan'],{'hip hop': 1},hip hop,1999,0.267,2.9e-05,-9.869,0.0747,0.837,98.998
4T7fVN4ZOFE3JoGyaxZL6O,Falls Apart,37,False,Solo,['4uN3DsfENc7dp0OLO0FEIb'],['Sugar Ray'],{'metal': 1},metal,1999,0.00318,0.00623,-3.974,0.0306,0.599,103.461
5s4catxeZsaWFnOrvrXZHf,That's the Way It Is,65,False,Solo,['4S9EykWXhStSc15wEx8QFK'],['Céline Dion'],{'pop': 1},pop,1999,0.154,0.0,-5.424,0.0434,0.577,93.04
21DyCPJqQ8tzFCHJYX9Koz,I Belong To You,54,False,Solo,['5gznATMVO85ZcLTkE9ULU7'],['Lenny Kravitz'],{'rock': 1},rock,2000,0.000652,0.00457,-7.466,0.0494,0.651,87.309
3ZzmuoHXbV5Lu0O1BZm2Bd,No Mercy,19,False,Solo,['1Fj0R2t4HaJa3oUe8azB8R'],['Ty Herndon'],{'country': 1},country,1999,0.112,0.000266,-6.769,0.03,0.438,187.676
1fcjVSthrKeoxKpTp0kPwW,Another Dumb Blonde,17,False,Solo,['7ftZLBtMuNBXnnDFKbAblK'],['Hoku'],{'pop': 1},pop,2000,0.312,0.0,-4.837,0.0754,0.603,124.056
5mwnBDHuleR68YyfTUX2hQ,I Don't Wanna Kiss You Goodnight,12,False,Solo,['1FizW0swe8ODtXvEOHXbHX'],['LFO'],{'pop': 1},pop,1999,0.277,0.0,-4.908,0.0316,0.613,128.012
4oPNN7syJYSjzDhRerF966,Untitled (How Does It Feel),58,False,Solo,['336vr2M3Va0FjyvB55lJEd'],"[""D'Angelo""]",{'R&B': 1},R&B,2000,0.16,0.0257,-9.975,0.0628,0.221,112.618
25CnqAR7fzAQbb2SVoSa0b,I Need A Hot Girl,46,False,Collaboration,"['4jWGfUCFeTu5e0wprRhHXR', '0ecnb1WPePfrHg4yfQfmqN']","['Big Tymers', 'Hot Boys']",{'hip hop': 2},hip hop,1999,0.0557,0.0,-6.304,0.186,0.65,96.006
1cjBan0t4eBk2Y5j17hdyf,Bring It All to Me,49,False,Collaboration,"['1nSRa2YjjFWJLHGKM07oGQ', '6Ff53KvcvAj5U7Z1vojB5o']","['Blaque', '*NSYNC']",{'pop': 2},pop,1999,0.000479,0.0,-5.066,0.0325,0.726,88.957
2m1hi0nfMR9vdGC8UcrnwU,All The Small Things,77,False,Solo,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],{'rock': 1},rock,1999,0.0103,0.0,-4.918,0.0488,0.684,148.726
5bGmuxShUba9maPswDnhCs,What a Girl Wants,61,False,Solo,['1l7ZsJRRS8wlW3WfJfPfNS'],['Christina Aguilera'],{'pop': 1},pop,1999,0.0684,0.0,-6.833,0.112,0.818,142.137
6mwA6YiKDjAUG8kWvRRUPh,Back At One,71,False,Solo,['6k0IBR0lU42s2GYpNX7kA9'],['Brian McKnight'],{'pop': 1},pop,1999,0.542,0.0,-9.09,0.0307,0.241,129.798
3a1zG1WBUNifXQjBKzsgSm,Real Live Woman,26,False,Solo,['3XlIhgydjvC4EniPFZT20j'],['Trisha Yearwood'],{'country': 1},country,2000,0.673,2.26e-05,-8.425,0.0292,0.334,126.65
0vk5b6kj3QISHg4fpRPi6n,"Left, Right, Left",37,True,Solo,['1DMUoszTJYruOq4wfJPLSB'],['Drama'],{'Other': 1},Other,2000,0.00834,0.0,-11.018,0.165,0.539,125.048
0ayO9HLU8fRymoiFMVHqy3,Mr. Too Damn Good,39,False,Solo,['7BLOa6FxCbMnowidkQfLIA'],['Gerald Levert'],{'soul': 1},soul,2000,0.354,0.0,-10.001,0.0344,0.31,115.17
0cRmSbg15oTRkRyKseRv9l,It Was,12,False,Solo,['1aSIXmBKKrEVIbGLwhedIe'],['Chely Wright'],{'country': 1},country,1999,0.199,1.52e-05,-10.45,0.0355,0.631,170.268
3wACjmQo7ZkRNMLfZXndFB,I Learned from the Best,45,False,Solo,['6XpaIBNiVzIetEPCWDvAFP'],['Whitney Houston'],{'pop': 1},pop,1998,0.0109,7.76e-06,-6.284,0.0328,0.306,148.949
1aDoyG4LiKT3o4ZrQK1auW,Smile,32,False,Solo,['3qbnxnvUqR14MJ9g8QwZJK'],['Lonestar'],{'country': 1},country,1999,0.234,0.0,-8.908,0.0295,0.156,74.945
50MfV7a1pnOEcf2t9kobxW,Then The Morning Comes,44,False,Solo,['2iEvnFsWxR0Syqu2JNopAd'],['Smash Mouth'],{'rock': 1},rock,1999,0.024,0.0,-4.972,0.0289,0.961,118.599
3VEZvzr84WVnoorZ4tlBSw,He Can't Love U,46,False,Solo,['7Aq8lpLMSt1Zxu56pe9bmp'],['Jagged Edge'],{'hip hop': 1},hip hop,2000,0.112,0.0,-3.972,0.206,0.508,126.279
2lZkIlYXN5SR0UWFgljDCd,Because You Love Me,37,False,Solo,['3ltFy7g6KKQPPttsdOMlq3'],['Jo Dee Messina'],{'country': 1},country,1998,0.569,0.0,-9.407,0.0293,0.139,145.379
5BeY2wY4rGFD1Q3aXO83Bv,My Best Friend,54,False,Solo,['6roFdX1y5BYSbp60OTJWMd'],['Tim McGraw'],{'country': 1},country,1999,0.12,0.0,-8.311,0.0289,0.263,147.715
3afv9TL8ixr4T9VbiKnrwe,American Pie,56,False,Solo,['6tbjWDEIzxoDsBA1FuhfPW'],['Madonna'],{'pop': 1},pop,2000,0.316,0.0,-9.75,0.037,0.523,124.001
6OCkJHVoGoWOMymzjzdOHX,Stay Or Let It Go,33,False,Solo,['6k0IBR0lU42s2GYpNX7kA9'],['Brian McKnight'],{'pop': 1},pop,1999,0.0241,0.000441,-6.785,0.0417,0.45,80.015
5lARL7sHmBgVeitbobDI0E,No Leaf Clover,0,False,Solo,['6SXXIdmS9dNJRuf1mqZizy'],['Rick Mims Band'],{'Other': 1},Other,2013,0.968,0.819,-11.247,0.0411,0.404,71.998
6mZI2vbLv1UvlclwDQ4uvc,No More Rain (In This Cloud),46,False,Solo,['2hWr3AjjKOCVmWcwvuT4uM'],['Angie Stone'],{'soul': 1},soul,1999,0.564,1.38e-06,-7.997,0.087,0.81,141.639
2O2mr2gzBRtKGRiswqRyiN,Take a Picture,62,False,Solo,['01WjpKiWVNurV5hjIadB8C'],['Filter'],{'metal': 1},metal,1999,0.00151,0.000222,-8.041,0.0297,0.271,98.992
4ocbH5ZJqajZIpUrqRUoue,Meet Virginia,64,False,Solo,['3FUY2gzHeIiaesXtOAdB7A'],['Train'],{'pop': 1},pop,1998,0.0863,7.58e-06,-7.775,0.0486,0.594,90.02
3rXCZRMiMZp0feGcYXpwYX,Cowboy Take Me Away,65,False,Solo,['25IG9fa7cbdmCIy3OnuH57'],['Dixie Chicks'],{'country': 1},country,1999,0.365,0.00527,-7.255,0.031,0.455,164.418
1zIXpzuCC7FM4kECt2eEzu,G'd Up,43,True,Collaboration,"['3uISNNuONokIh21KiNharS', '51FyBBOW464toW099BsW8z']","['Butch Cassidy', 'Tha Eastsidaz']",{'hip hop': 2},hip hop,2001,0.0395,0.0,-5.739,0.28,0.593,97.106
5Xzm20FJOt49zsQ8R10JCj,Daddy Won't Sell the Farm,34,False,Solo,['3bGXaFVQLASmDMdjjeJr8a'],['Montgomery Gentry'],{'country': 1},country,1999,0.0113,2.42e-05,-7.043,0.0293,0.697,119.895
3fQodiocs1cU6mTYci1lM4,This Woman Needs,0,False,Solo,['6Xdp9Oz4PJJB9O0yoZmg7r'],['BFM Hits'],{'Other': 1},Other,2013,0.0196,0.000137,-11.649,0.0265,0.0669,98.975
6IPJ7LeWIOhxPW8Sq3nIGc,Re-Arranged,53,True,Solo,['165ZgPlLkK7bf5bDoFc6Sb'],['Limp Bizkit'],{'metal': 1},metal,1999,0.109,0.0493,-7.145,0.0696,0.44,104.385
5EdFMoJy8SBI2Jh1Jz4yjD,Do What You Gotta Do,0,False,Solo,['5aGvuFQcxsEkxtOZSqKgBl'],['Country Singers International'],{'Other': 1},Other,2008,0.298,0.000217,-11.956,0.0337,0.437,132.892
1wZqdAM2oLrB7UJTS4pIqf,The Best Man I Can Be,33,False,Collaboration,"['4iwJZqoo4TmCIiISdHdhbQ', '08p7B5OtcUuVblvkQIlBhJ', '7r8RF1tN2A4CiGEplkp1oP', '5aEWnrN8h3MhuFUPRfaVuy']","['R.L.', 'Tyrese', 'Ginuwine', 'Case']","{'pop': 3, 'Other': 1}",pop,1996,0.516,0.0,-7.715,0.0662,0.305,111.86
